counterparty_id,counterparty_name,domicile,lei_code,onboarded_date,relationship_manager,credit_limit_usd,internal_rating,_true_a_id,_match_type
CP-005894,"Savage, Huffman and Martin G.m.b.H.",AT,,2017-11-28,Troy Hughes,85450374,NR,ENT-001689,matched
CP-007407,"Gomez, Mcgee",IT,,2015-12-08,Ross Mason,66293346,3A,ENT-003981,ambiguous
CP-004982,Fitzpatrick grp. Capital,DK,,2012-01-10,Andrea Hart,28541216,3B,ENT-004770,matched
CP-006553,Miranda-Pearson sa,HK,PRN200SNZDT9EQDLUU25,2017-05-24,Samantha Rogers,41298064,2A,ENT-008675,matched
CP-000386,"Morgan, Rose and Schwartz",GB,GRBR006P35F4TSQ6JL77,2019-02-09,Joseph Mccoy Jr.,53993124,3A,ENT-004022,matched
CP-006684,Taylor Inc. Corp,US,,2021-08-02,Kayla Morris,96188669,1B,ENT-004004,matched
CP-003470,Nguyen-Blankenship ag,AT,09LB00LS36YMJZICL533,2011-02-18,Anthony Weeks,27772164,3A,ENT-008624,matched
CP-005450,Jones-Stone hldgs,BE,Z0CO00CMGZJKQDZC1P95,2014-04-28,Joseph Cannon,95229783,3A,ENT-009090,matched
CP-001438,Dalton-Nguyen Ptrs,SG,,2010-04-28,Melissa Greene,48571945,2B,ENT-001489,matched
CP-001221,"Johnson, Thompson and",US,Y2JO00PD3O4MQNQJ3Q38,2018-07-02,David Tyler,73074154,2B,ENT-008317,matched
CP-007684,"Jordan,",IT,,2010-08-16,Matthew Francis,77956556,NR,ENT-008314,ambiguous
CP-008612,Evans-Miller Capital,GB,,2019-08-03,Brenda Ross,39484056,3A,ENT-005775,ambiguous
CP-008773,Garcia-Young Corp,US,,2019-05-22,Andrea Nelson,35123395,1B,ENT-006126,ambiguous
CP-005334,Richardson ltd. Corp,US,,2018-02-24,Angela Henry,12383044,1A,ENT-008950,matched
CP-000108,Brown LLC ltd.,GB,,2018-06-03,Erin Guerrero,97762354,1A,ENT-001343,matched
CP-009692,Mora-Russell NV,NL,8Y3900YJ67CQ42ENH333,2017-03-24,Teresa Cox,81114119,3A,,unmatched
CP-000385,"Mccoy, Payne and Huber Hldg",BE,XPTX00HJFRP0YNGNL031,2019-03-06,Todd Coffey,40076543,2B,ENT-005631,matched
CP-000878,"Larson, Peterson and",NL,JXPI009C4OE54AET0B54,2017-12-04,Carl Randolph,9333275,2B,ENT-006524,matched
CP-006975,Smith-Singh ag,SG,J67400EFTF4RTMPOKW76,2019-12-30,Mary Wagner,94788995,1A,ENT-008006,matched
CP-003302,"Morales, Graham and",AT,8A2K00EP9WJS8SBWT866,2020-04-26,Nicholas Davis,39348819,3A,ENT-006325,matched
CP-008022,Newton-Martinez,FR,,2013-10-30,Melissa Shaw,53286209,3B,ENT-003569,ambiguous
CP-009813,"Fuller, Sanchez and Hernandez Group",FR,N65M00PCBD57LA5Z4M60,2023-03-29,Julia Cowan,62147703,1A,,unmatched
CP-001206,Tran Grp AG,IT,,2023-07-01,Ricky Miller,14609414,1A,ENT-006441,matched
CP-004747,Garcia P.L.C. NV,ES,,2014-10-29,Mrs. Heidi Rojas,34421586,3A,ENT-001484,matched
CP-002219,Gibbs-Howard & Ptrs,JP,,2015-07-26,Kathryn Moore,66835678,2B,ENT-003261,matched
CP-001395,Li-Rodriguez N.V.,BE,DD4H003IVZGMT9VJ9P89,2011-05-06,Mary Rodriguez,86488372,2B,ENT-007705,matched
CP-006097,White LTD AG,SG,,2013-05-12,Terrence Rogers,38313029,1A,ENT-006483,matched
CP-004592,"Ortega, Jackson and",US,,2018-11-05,Margaret Perry,3702914,NR,ENT-000797,matched
CP-006603,"Bennett, Moore and",AU,,2022-05-26,Linda Bates,95433666,2A,ENT-001930,matched
CP-007776,Marshall-Green Capital,SE,,2017-10-28,Claire Maddox,40162177,3B,ENT-005399,ambiguous
CP-006294,Parker-Bradshaw llc,AU,,2020-10-26,Christopher Thomas,7034462,3B,ENT-005489,matched
CP-006398,"Solomon, Reyes and",ES,6PML004338YSIA6I3F63,2016-11-21,Russell Mathis,29260725,1B,ENT-003885,matched
CP-009024,Crosby PLC LLC,IT,,2023-03-05,Spencer Mooney,36404067,2A,,unmatched
CP-008743,"Cook,",DK,,2014-07-08,Raymond Reyes,72592571,1A,ENT-005341,ambiguous
CP-007149,Ayala and,GB,,2021-03-29,Sarah Dunn,32611936,2B,ENT-003476,ambiguous
CP-009442,Davis Ltd Group,DK,,2018-06-23,Michelle Hughes,68706152,1B,,unmatched
CP-002499,Richards-Harris bv,HK,GD4F00UXAZK8J72OYV97,2015-03-17,Micheal Welch,45857662,1A,ENT-002346,matched
CP-002776,"Johnston, Sanders and",NO,0AMA001KCPHSZUX6T549,2014-04-13,Jason Bush,29720323,2A,ENT-007422,matched
CP-006993,Berry-Mills AB,DK,,2022-05-20,Melissa Wood,62956790,1A,ENT-004153,matched
CP-003404,Francis grp. NV,IE,RMJA00NJPJ1EQMAX3A75,2012-12-04,Rachel Reyes,62771010,2B,ENT-005149,matched
CP-003713,"Williams, Wilson and Martin & Co",DE,,2012-03-24,Joshua Hogan,17014556,3A,ENT-007379,matched
CP-007431,Ortiz-Morgan,NO,,2017-12-03,Scott Murillo,26242580,NR,ENT-000436,ambiguous
CP-007568,Baxter,BE,,2022-08-22,Tyler Austin,56758087,1B,ENT-000064,ambiguous
CP-000174,Goodwin Inc. SRL,SG,FF1Y00ULYT1N1ESM6I44,2010-09-27,Amanda Maynard,16264874,1A,ENT-004635,matched
CP-009513,Simpson LLC AG,CH,,2017-05-08,Eugene Powell,4240001,1B,,unmatched
CP-001404,Chavez Inc. SAS,LU,K6VW00EFJQBV8KAJ0I71,2013-01-29,Amber Gomez,92000023,1B,ENT-005238,matched
CP-000732,Rodriguez inc GmbH,AU,,2012-11-09,Jessica Porter,87786892,NR,ENT-009288,matched
CP-004726,Carroll-Huerta ag,HK,,2023-01-19,Michelle Stafford,12559001,3A,ENT-003161,matched
CP-009954,Chen Inc Corp,US,EPJO003CNJWNMMHZN692,2020-07-17,Tammy Chambers,45555194,NR,,unmatched
CP-003641,"Romero, Walters and Webster cap",GB,,2018-04-02,Rebecca Wheeler,97629367,NR,ENT-006115,matched
CP-003769,Edwards-Ryan & Ptrs,JP,3UXO00CTGUSSD6SJ6H54,2022-06-14,Joseph Duarte,24950883,2A,ENT-008468,matched
CP-008851,Lang,CA,,2022-11-25,Janet Knox,21807465,NR,ENT-003272,ambiguous
CP-000213,"Spencer, Torres and Newton",HK,BMER00NTP3CZBAMD9T58,2011-10-26,Mark Eaton,95573552,2A,ENT-002399,matched
CP-008889,Hoffman,DK,,2011-05-03,Brian Moody,52434392,2A,ENT-003266,ambiguous
CP-002484,Parker-Watkins hldgs,SE,N4AO008E3LJE00K27J56,2016-08-12,Daniel Freeman,59723276,3A,ENT-005250,matched
CP-001151,Duncan-Hooper AB,SG,YDQT00IXN9I18LH2KM75,2014-11-09,John Ponce,28631343,2B,ENT-005208,matched
CP-009082,"Morales, Figueroa and Benson Holdings",CH,,2013-05-25,Elizabeth Butler,49632737,NR,,unmatched
CP-007962,Baxter,IE,,2010-02-18,Jared Webb,78176188,1B,ENT-005265,ambiguous
CP-009838,Swanson Ltd SA,IT,,2022-03-29,Kevin Ray,28572815,2A,,unmatched
CP-007624,"Bonilla, Rodriguez",US,,2020-11-19,Samantha Hicks,95112126,1B,ENT-003824,ambiguous
CP-003192,Buckley llc Group,NL,,2010-05-14,Paula Graham,40709278,1A,ENT-005009,matched
CP-007807,Marsh-Banks Holdings,SE,,2023-08-03,John Davis,26234702,NR,ENT-001190,ambiguous
CP-005672,Hernandez inc Holdings,CH,,2010-02-09,Veronica Glover,13950506,1A,ENT-008420,matched
CP-008188,Garner-Ryan,JP,,2019-04-13,Michael Turner,55253669,3B,ENT-006559,ambiguous
CP-003507,"Garcia, Morrison and Smith GRP",AU,AW1W008DLQCCGFB95K57,2014-11-09,Jeffrey Miller,56466124,2A,ENT-005244,matched
CP-004345,Smith Limited AG,ES,Y6JH0009K3SAPG2U0Y47,2013-12-02,James Hammond,4322043,NR,ENT-004604,matched
CP-005159,Cisneros-Meyer S.A.S,IT,T0LG00C2810Z4EMNB322,2018-07-17,William Garrett,23619070,1A,ENT-002917,matched
CP-002051,Booth-Smith S.A.S,LU,3E5000CIIVA9BGEPLJ82,2018-09-09,Dana Jackson,25437589,3A,ENT-003776,matched
CP-009636,"Colon, Stevens and Price Holdings",DE,,2020-02-24,Stephen White,45702872,3A,,unmatched
CP-003837,"Sanchez, Greer and Mejia",NL,X3D400TAJYYQVO8GWS44,2020-09-14,Justin Hawkins,38319005,3A,ENT-008027,matched
CP-008555,Rogers,HK,,2019-02-21,Mark Copeland,62078898,2A,ENT-001118,ambiguous
CP-007753,Williams-Hughes,HK,,2020-01-25,Jeffrey Ward,35084736,3A,ENT-000487,ambiguous
CP-001545,Gibbs-Bradley grp.,BE,7LIG009GMYKVYGW22Y34,2013-07-30,John White,45271429,1B,ENT-000634,matched
CP-003735,Mcneil LTD Capital,NL,AFT5000B05DO07BH2H25,2015-05-30,Dawn Holland,63978887,1A,ENT-006202,matched
CP-003748,Cooper-Jenkins Inc.,US,KBZY000Z7PRB6X6TWS93,2014-10-23,Mrs. Nicole Terry,9353020,1A,ENT-001464,matched
CP-000601,Russo Grp NV,CA,,2021-05-20,Debra Potts,42211607,3B,ENT-004545,matched
CP-001140,Walton llc Holdings,NO,,2010-03-02,David White,93325753,3B,ENT-001207,matched
CP-007115,Smith-Robertson,NL,,2011-07-16,John Mejia,33538965,3B,ENT-009781,ambiguous
CP-004319,"Jensen, Cruz and Harvey nv",NL,,2012-10-14,Carlos Esparza,53426715,1A,ENT-005380,matched
CP-007231,"Myers, Howard",CH,,2018-07-01,Joshua Coleman,40715972,2A,ENT-003622,ambiguous
CP-007065,"Taylor,",DK,,2017-12-20,Andrea Hall,22344983,2A,ENT-008196,ambiguous
CP-007440,"Barrera, Morse",BE,,2017-08-09,Brandon Payne,54451588,NR,ENT-007624,ambiguous
CP-003128,"Smith, Gray and Deleon bv",ES,,2010-03-13,Christopher Parker,81547916,NR,ENT-003638,matched
CP-007785,Wolfe-Powell,IE,,2017-04-21,Jessica Hodge,13087716,1B,ENT-006881,ambiguous
CP-001828,"Hill, Jones and Fernandez Hldgs",IE,,2015-07-01,Dr. Robert Williams,73394337,3A,ENT-007211,matched
CP-007929,Rodriguez Inc,AU,,2020-07-03,John Williamson,75511435,3B,ENT-009288,ambiguous
CP-006902,Mitchell and Sons hldgs,SE,4U8Z00MPBE4A3YN5PN58,2023-08-01,Samantha Cruz,57612522,1A,ENT-008025,matched
CP-007616,Cobb-Skinner BV,NL,,2015-09-07,Mary Brown,72818855,2A,ENT-005367,ambiguous
CP-003853,Branch grp. AG,CH,,2021-04-08,Alicia Nolan,25134288,3B,ENT-005188,matched
CP-005909,"Fisher, Woods and Kirby",LU,NYKT00KPKC33MAAG1W47,2021-01-25,Jacob Lowe,74019333,3A,ENT-008655,matched
CP-007266,"Rhodes, Hamilton",LU,,2020-06-29,Valerie Garrison,42329144,1B,ENT-005202,ambiguous
CP-005183,Lewis plc BV,SG,JAJ400S5U4Q1Q3Z2DJ25,2011-09-03,Carolyn Nichols,8423582,3A,ENT-007991,matched
CP-000930,"Robinson, Shields and Brown hldgs",AT,E0HD00J7O9X66D7WDJ86,2021-06-02,Jeffrey Bullock,64169661,2A,ENT-000681,matched
CP-009665,Baxter-Rice Group,CH,7BOH00KN9J6UJV6YP940,2015-02-08,Michael Gallagher,45256391,3A,,unmatched
CP-001928,"Henderson, Hall and",DK,CR8200DPSUBFNIMNC361,2022-06-23,Jason Harris,46524424,3A,ENT-008238,matched
CP-008784,"Fox, Harrington",HK,,2011-06-26,Sharon Torres,61464534,1A,ENT-002040,ambiguous
CP-005005,Gilbert-Martin Hldgs,CH,37UO00GSK2V7Y31TZ771,2017-03-26,Brady Harmon,14135639,1A,ENT-007955,matched
CP-003554,Ruiz grp. AG,CH,NV2A00DLKYOFMBQ72L25,2015-11-09,Lindsey Simpson DDS,40674012,NR,ENT-006842,matched
CP-009517,Mcdonald-Coleman Holdings,GB,,2013-11-15,Danielle Lee,66343638,2A,,unmatched
CP-000117,"Frank, Brown and",GB,,2015-02-11,Tara Lin DDS,53804320,NR,ENT-009632,matched
CP-008051,"Scott, Sandoval",HK,,2014-10-10,Courtney Vincent,9174493,2B,ENT-004879,ambiguous
CP-007966,Scott,JP,,2011-10-26,Kathryn Hill,8841772,2B,ENT-008141,ambiguous
CP-006450,"Woods, Joyce and",GB,WGR1009HBGU8IJFF5Q50,2012-01-11,Ashley Patterson,45391427,1A,ENT-007853,matched
CP-005726,"Coleman, Hunt and Spencer Grp",CH,XAOO001V7L53FJ7D4K54,2012-01-20,Theresa Colon,45615195,2A,ENT-009829,matched
CP-003092,Banks Plc AG,DE,7FM700DEYCXDG3SM4853,2022-07-06,Deborah Ferrell,43896783,2B,ENT-003197,matched
CP-002687,"martinez, rose and carter & co",CH,YKPL00WQ3LVSS55CSE40,2014-12-26,Brittney Roberts,48011286,1B,ENT-009364,matched
CP-009594,Bell-Watts & Partners,SG,,2022-10-23,Mitchell Beard,53806764,2A,,unmatched
CP-002122,Martin-Pratt hldgs,GB,E3MF00GA6POSZDT1NM41,2012-06-08,Elizabeth Griffin,88788891,3B,ENT-003107,matched
CP-008704,Sutton-Day,JP,,2019-07-07,Brendan Garcia,65597222,3B,ENT-009653,ambiguous
CP-000620,"Avila, Williams and Hunt AB",DK,,2019-05-22,Kelsey Juarez,97251645,3A,ENT-004481,matched
CP-003932,Moyer-Johnson & Co,SE,,2016-10-02,Katherine Adams,39385588,NR,ENT-005269,matched
CP-002407,Hopkins L.L.C. Corp,US,,2017-01-19,Matthew Sanders,3828077,1B,ENT-001844,matched
CP-007052,Johnston-Hill Group,GB,,2020-03-15,Glenn Moyer,59315573,2A,ENT-008337,ambiguous
CP-004574,"Farley, Mcguire and Beard GRP",DK,1Q7C00GLO14SQS6V8M70,2016-12-09,Courtney Perry PhD,28738937,1B,ENT-004532,matched
CP-003934,"Sims, Vasquez and Nichols P.L.C.",JP,,2015-03-11,Andrew Wise,22333126,1B,ENT-009676,matched
CP-005490,Moore Limited Capital,DK,QGJ900UYMJ3958ZPAK44,2010-05-06,Kenneth Murray,74635975,1A,ENT-008308,matched
CP-006568,"Jackson, James and Tran gmbh",AU,NBVF007Y4S54V8YVGQ56,2015-04-20,Robert Fuentes,78840036,2A,ENT-008858,matched
CP-004599,"boyd, wiggins and avery & co",ES,7WPI00RZXGUY2EFSW553,2010-06-05,Traci White,1976374,2B,ENT-005224,matched
CP-000538,Atkinson-Zavala nv,HK,CLZ600QNH2KCDEYLRU90,2011-08-08,Christopher Cox,7748162,NR,ENT-004914,matched
CP-001082,"Garcia, Brown and Melton inc",IT,,2010-08-19,Ashley Black,96715715,3B,ENT-005405,matched
CP-002367,"Harper, Smith and Buchanan",HK,,2014-11-01,Michael Davis,88075253,2B,ENT-000344,matched
CP-008446,Avila PLC,AT,,2017-11-20,Angela Lewis,53016867,3A,ENT-001299,ambiguous
CP-009367,"Henderson, Boone and Kennedy & Partners",AU,,2016-05-08,Nancy Harris,31009004,3A,,unmatched
CP-009271,Garcia Inc PLC,SG,,2011-11-16,Justin Jones,52214344,1A,,unmatched
CP-002103,Hatfield-Tucker SRL,HK,5U5800C1XUM4QZMGZ556,2020-11-27,Steven Lewis,68527003,1A,ENT-008866,matched
CP-007637,"Larson,",NO,,2014-09-17,Leslie Chavez,16331046,2A,ENT-006847,ambiguous
CP-009459,"Donaldson, Allen and Cruz SAS",FR,,2010-05-03,Jacob Mora,45011708,NR,,unmatched
CP-006319,"Bryant, Warner and",CH,A6Q900SLA2YWPN9YUF35,2019-09-06,Charles Turner,40726195,2B,ENT-008779,matched
CP-007662,Wells,BE,,2012-05-23,Kevin Marshall,12378505,1A,ENT-007168,ambiguous
CP-005047,"Watson, Hernandez and",BE,,2013-09-24,Derek Livingston,40525450,NR,ENT-006339,matched
CP-007011,"Tran,",ES,,2014-05-18,Robert Riddle,63827229,3A,ENT-004874,ambiguous
CP-004050,Silva Inc. &,AT,UEDO008SDXAM7WICFM57,2021-05-25,Ronald Fisher,30284765,2B,ENT-003295,matched
CP-009695,Crawford-Simmons AB,AU,,2016-04-27,Darryl Galloway,25770626,3B,,unmatched
CP-000569,Guerra plc SA,CA,,2015-01-19,Shawn May,88380004,3A,ENT-006937,matched
CP-003967,"Bennett, Payne and Le Hldg",CH,,2018-03-22,Lauren Lucas,24517837,2B,ENT-005602,matched
CP-009049,Moore-Murray SA,IT,HO5I00L62YTQWZY1AQ45,2014-04-13,Andrew Henson,22369961,3B,,unmatched
CP-007464,"Miller,",CH,,2022-12-28,Marcus Wood,31820522,2A,ENT-005839,ambiguous
CP-002330,Harrell-Hebert GRP,NL,K3UP00EKCB5E0FNVDH30,2021-11-05,Erika Fitzgerald,71835159,2A,ENT-004033,matched
CP-006586,"Nielsen, Lynch and",IT,,2022-01-08,Noah Thornton,78417343,NR,ENT-002495,matched
CP-002810,"Graves, Johnson and Ross saS",DE,,2023-09-04,Caleb Reeves,2713299,1A,ENT-007465,matched
CP-008865,"Mcpherson,",SE,,2016-12-18,Ryan Jensen,26003751,3B,ENT-001196,ambiguous
CP-001488,Whitaker-Douglas hldgs,SG,GOZQ0010A1EDWQS50K26,2014-09-28,Stephen Rivas,23710570,NR,ENT-007835,matched
CP-007797,Simpson-Jackson,DK,,2019-02-04,Lisa Dalton,4153281,3B,ENT-002935,ambiguous
CP-003590,"Smith, Schneider and Fleming S.A.S",CA,,2015-03-05,Dennis Simpson,91648006,NR,ENT-005309,matched
CP-000855,Coffey-Phillips GRP,US,,2022-09-12,Carolyn Roach,57518103,3A,ENT-000320,matched
CP-003778,"Anderson, Bowen and Kirk Inc.",JP,D6T700O4HJ0FTQY76390,2019-02-05,Joshua Mckenzie,22249203,NR,ENT-005089,matched
CP-001664,"Williams, Sanchez and Walsh A.G.",CH,,2018-09-05,Michael Little,5738515,NR,ENT-005925,matched
CP-002884,Hernandez-Griffin SRL,JP,J6QA00U88QNQPIF6EY96,2010-06-09,Jennifer Giles,42108150,2A,ENT-003066,matched
CP-005995,Wright-Bennett Grp,NO,,2019-11-18,Amy Harris,42061728,3B,ENT-004468,matched
CP-001225,"Brennan, Wallace and",SG,EJ2X00G48RA4DV56ON94,2013-01-18,Robert Sanchez,65674609,1A,ENT-000294,matched
CP-004801,"Pace, Doyle and Graves S.A.S",ES,0H50007QXSKQAR12UK29,2023-03-01,Joseph Mathews,92611902,1B,ENT-006395,matched
CP-005580,Taylor-Bean Hldg,AT,XJZC00ILICMZD5TA1W57,2013-10-21,Colin Taylor,63738335,2B,ENT-005432,matched
CP-006707,West GRP Holdings,SG,MB6E00XH3AUP6MCG7T90,2013-04-09,Charlene Carlson,76782130,1B,ENT-006915,matched
CP-001172,Best Grp Group,US,3T7Y00KV7KG3X28RI965,2021-04-01,Patricia Knight,35251260,3A,ENT-004845,matched
CP-003390,"Nielsen, Valentine and Bell B.V.",LU,,2018-08-26,Joshua Jones,85227868,1A,ENT-008777,matched
CP-007436,Davis-Cruz,DE,,2016-07-06,John Hall,54491590,2A,ENT-003811,ambiguous
CP-007715,Smith,NL,,2022-09-11,Ryan Ramirez MD,3268400,2B,ENT-007900,ambiguous
CP-001530,Davies-Morales Corp,SG,AGMQ00P4WG6RPDHKUZ81,2017-12-07,Holly Cobb DVM,99780344,NR,ENT-002171,matched
CP-000604,"Mcknight, Howard and",CA,,2020-10-04,Melissa Ortiz,36361365,3B,ENT-003350,matched
CP-004435,Franklin Group ltd.,AU,QNT800NUP782MYDP2N29,2014-09-01,Lawrence Fernandez,21516268,NR,ENT-002720,matched
CP-002006,Carrillo and,BE,,2019-01-19,John Stewart,47819857,3B,ENT-008641,matched
CP-007201,Smith-Logan,NO,,2014-05-06,Adrian Mckenzie,31993146,NR,ENT-003276,ambiguous
CP-004731,Phillips-Barnes Corp,LU,0HFC00A5PNO930ES9230,2012-11-09,Katie Hartman,71846444,3A,ENT-009706,matched
CP-006762,"Walsh, Allen and Harris grp.",BE,GWDJ00CWW7VQ3EDY7F30,2016-02-04,Jason Orozco,75710918,2A,ENT-007684,matched
CP-000051,Jimenez-Singh Corp.,IE,AO84007ND99RFC4EQR90,2015-03-04,Shaun Jackson,22799502,NR,ENT-008087,matched
CP-002578,Ramos Inc. Partners,AU,,2015-11-02,Richard Reeves,30826246,NR,ENT-008156,matched
CP-003083,"Evans, Hoffman and",NO,,2019-10-22,Monica Howell,91042020,NR,ENT-009420,matched
CP-002788,Hayes ltd. Capital,DK,,2018-04-30,Kathy Brown,96797638,3B,ENT-000525,matched
CP-001738,Ferguson Grp Corp,CA,28XN0082J8DTJ32UEU96,2019-12-11,Travis Newton,74535581,2B,ENT-008268,matched
CP-005779,West-Wilson S.A.,ES,OLXQ00WLIFNNT4YU8M86,2014-09-26,Lindsay Nelson,28918221,2B,ENT-001212,matched
CP-008975,"Castillo, Graham",SG,,2023-09-06,Vanessa Gonzalez,44588779,3B,ENT-002066,ambiguous
CP-008984,Bryant-Brown,US,,2010-08-13,Patricia Goodman,83465379,2A,ENT-000658,ambiguous
CP-003874,"Crane, Williams and Mitchell",IE,H6150090FJ4QV1NF1H17,2020-07-14,Calvin Vargas,58189371,3B,ENT-007390,matched
CP-007462,Larson,DE,,2011-03-22,Diana Black,30784632,2A,ENT-001739,ambiguous
CP-000355,Perkins Inc plc,GB,OLM5001XW9IEU7ADGY70,2017-01-13,Suzanne Brown,73338194,3B,ENT-007035,matched
CP-005889,Soto and Sons GRP,SE,MO6700DFJ35K8WRH6450,2018-06-19,Michael Smith,70711415,2B,ENT-008636,matched
CP-004930,"Nicholson, Smith and Farrell gmbh",AT,,2013-10-29,Cynthia Davies,94680228,2A,ENT-003150,matched
CP-008571,Williams,LU,,2018-12-28,Sonya Montgomery,52754320,NR,ENT-002985,ambiguous
CP-004008,Lopez-Davis Hldg,NO,,2013-08-13,Kelly Munoz,50300616,1B,ENT-009008,matched
CP-007924,Howe Inc,DK,,2019-12-27,Catherine Durham,42259305,NR,ENT-002849,ambiguous
CP-000515,"Bartlett, Brown and Martinez Cap.",SG,1PJQ0050XCXMSY3PAU10,2016-11-02,Roy Parker,25317097,3B,ENT-000541,matched
CP-003150,Zhang plc Group,CH,M05B00IELVMH9HH4C052,2012-10-11,Tammy Chavez,50774604,3A,ENT-003441,matched
CP-006394,Wiggins-Silva Hldg,AU,,2010-02-04,Brian Smith,30899245,2A,ENT-002425,matched
CP-006644,Morris L.L.C. SA,FR,FOPR00B36O2GVN2T2V18,2020-06-23,Michael Hill,21783108,1A,ENT-003896,matched
CP-009365,"Gomez, Ritter and Hutchinson Capital",US,STH5000LGKZDXC6C2082,2010-09-30,Jeffrey Anderson,46481208,NR,,unmatched
CP-000334,Torres GRP & Co,CH,7RV400NMWVSB0UKOEF81,2020-11-22,Angela Estes,92305691,2B,ENT-000332,matched
CP-004671,"Morris, Morales and Bailey gmbh",CH,78CC006RI3DYV6P19038,2015-10-16,Todd Bright,77504885,1A,ENT-004163,matched
CP-006325,Bartlett-Murphy sa,FR,,2023-06-21,Elizabeth Perez,51882613,NR,ENT-003555,matched
CP-005583,Brown-Rivas hldgs,SG,VSMD003BAKFPKX9XDV65,2021-08-31,Steven Harper,37455784,2A,ENT-006977,matched
CP-003729,Stephenson LTD AB,NO,,2021-03-24,Shelby Price,8890268,1B,ENT-005562,matched
CP-007480,Rowland,AU,,2010-04-27,Jeff Wright,69020476,NR,ENT-004561,ambiguous
CP-006257,"Adams, Jones and Miranda grp.",AT,WMSL00UOX6V445DWGN13,2015-08-21,Elizabeth Carlson,33506827,3B,ENT-006137,matched
CP-001386,Williams-Berry sa,FR,,2018-06-08,Carolyn Schultz,2198057,3B,ENT-009002,matched
CP-006800,Garrett-Young Corp,LU,KR1S00VOHU7CFWJHU333,2020-01-31,Justin White,90744376,1A,ENT-001636,matched
CP-002028,Morris-Brewer SRL,CA,TD3A00BEG1CJ8PMOZK59,2013-11-11,Emily Johnston,30352444,1A,ENT-000621,matched
CP-008733,"Smith,",AU,,2014-10-27,Colton Miller,9695224,1A,ENT-006967,ambiguous
CP-006832,Ritter grp. & Co,SG,9IAR00LIBVM2UH4D8E18,2017-04-04,Charles Bradshaw,8911669,2A,ENT-007264,matched
CP-002929,Donovan-Harris & Co,ES,H8LX006DUT076G5G7960,2011-09-05,Sandra Miller,79373684,2B,ENT-000082,matched
CP-002447,Cook Limited Group,SE,0AOC005XTEIPLXL37554,2021-07-04,Amy Smith,31288427,NR,ENT-009769,matched
CP-003341,Jackson-Ryan B.V.,SG,,2016-04-27,Alyssa Thompson,251755,3B,ENT-002160,matched
CP-001570,King-Smith Grp,FR,,2020-07-07,Tammy Wilkins,88449315,3A,ENT-000488,matched
CP-006911,Mercer LTD LLC,SG,SXOJ00OIXDBEPJNJDC86,2019-03-18,Taylor Collins,4529673,3B,ENT-008226,matched
CP-004917,Bonilla-Scott Hldg,AT,,2017-09-07,Kenneth Ross,30622715,1B,ENT-009844,matched
CP-001801,Lane-Duarte B.V.,FR,VK2S00EZI8F8SJOUEE19,2017-08-04,Tony Hurley,6437606,2A,ENT-005591,matched
CP-002163,Lopez LLC LTD,CA,,2018-12-10,Dr. Connie Carey,6609397,NR,ENT-004408,matched
CP-009737,Lee-Browning & Partners,LU,,2012-09-19,Ethan Fernandez DDS,97908279,2B,,unmatched
CP-003505,Hendricks-Oliver saS,IE,,2016-03-02,Matthew King,41526043,3A,ENT-006187,matched
CP-001913,"haley, butler and anderson srl",JP,,2018-03-01,Mr. John Molina,15374043,1B,ENT-008802,matched
CP-003418,"Brown, James and Arroyo Grp",BE,,2020-05-02,Melissa Carlson,90820001,2B,ENT-004302,matched
CP-005329,Mcdaniel LTD Holdings,DE,396D00F88TSA9HL8YP98,2014-10-16,Dr. Alexandra Medina,50492316,1A,ENT-003251,matched
CP-005864,Lam Inc LTD,HK,22T0003827TEPNH0HC59,2021-08-21,Justin Watson,54285917,3B,ENT-008997,matched
CP-001847,Flores Inc. Partners,BE,,2015-01-03,Kimberly Dennis,48337994,1A,ENT-001286,matched
CP-007509,"Russell, Meyer",LU,,2021-08-04,Steven Bowers,57823103,1B,ENT-003181,ambiguous
CP-009549,Klein PLC Group,DK,,2023-02-20,Mr. Joseph Greene,80291681,NR,,unmatched
CP-007749,"Roth, Logan",IT,,2013-08-03,Brian Frederick,18696178,3B,ENT-002867,ambiguous
CP-002301,"Johnson, Bailey and Davenport G.m.b.H.",IT,6RGX00MC9SB0I4S6E824,2012-08-12,Ashley Roberts,15084146,2A,ENT-009324,matched
CP-003356,"Wilkinson, Guzman and Elliott Ptrs",LU,,2022-02-07,Scott Palmer,43898049,3B,ENT-004987,matched
CP-008104,Black-Miller,JP,,2020-10-17,Anthony Wiggins,44652748,2B,ENT-009818,ambiguous
CP-002701,"Garza, Carr and Gregory Ptrs",US,DX1Z00R99TGS7HZZ4G90,2015-09-15,Maureen Ramos,54976410,2B,ENT-002352,matched
CP-003518,Atkins-Crosby Cap.,DK,06ET0031YI0PTDIR3868,2012-08-22,Brian Myers,70612297,NR,ENT-008993,matched
CP-009111,Johnson-Green Holdings,AT,,2022-12-25,Margaret Wells,24664281,1B,,unmatched
CP-003423,"Castro, Smith and Henry Cap.",DK,MKHK00DMN04JSIZKLE46,2020-03-28,Kimberly Williamson,86657782,3A,ENT-006597,matched
CP-009398,Harvey Group Capital,JP,M43C005OCJZQFLGD7S68,2014-06-28,Leah Rivera,74998073,3A,,unmatched
CP-000505,Hogan Inc ltd.,SG,W69O00IURF2O529MK043,2012-03-26,Travis Davis,79496159,3B,ENT-004808,matched
